,Unnamed: 0,date,type,operator,fatalities,location,country,cat,year,decade
19407,19522,2/14/2002,beech 300lw super king air,kronospan gmbh,2,"Sarsura Glacier,...",Switzerland,A1,2002,2000
19408,19523,2/14/2002,boeing 727-46f,northern air cargo,0,Kotzebue Airport...,USA,A2,2002,2000
19409,19524,2/15/2002,antonov an-12bp,tiramavia,1,near Monrovia-Roberts...,Liberia,A1,2002,2000
19410,19525,2/17/2002,canadair cl-44d4,skymaster,0,near Mbuji-Mayi,D.R. Congo,A1,2002,2000
19411,19526,2/17/2002,boeing 737-236,aerolineas argentinas,0,"San Juan, SJ",Argentina,A2,2002,2000
19412,19527,2/20/2002,dhc-8-301,aires colombia,0,Hobo,Colombia,H2,2002,2000
19413,19528,2/20/2002,tupolev tu-154m,kish air,0,Mashhad Airport ...,Iran,A1,2002,2000
19414,19529,2/21/2002,antonov an-26,russian navy,17,near Lakhta Air Base,Russia,A1,2002,2000
19415,19530,2/24/2002,ilyushin il-76md,iranian revolutionary guard,0,near Mashhad,Iran,A1,2002,2000
19416,19531,2/27/2002,antonov an-26,el magal aviation,0,Heglig,Sudan,A1,2002,2000
19417,19532,2/28/2002,dc-8-62 (f),arrow air,0,Singapore-Changi...,Singapore,A1,2002,2000
19418,19533,3/1/2002,boeing 747-436,british airways,0,near Parkes VOR,Australia,A2,2002,2000
19419,19534,3/2/2002,boeing 757-222,united airlines,0,Seattle/Tacoma I...,USA,A2,2002,2000
19420,19535,3/4/2002,tupolev tu-134,russian af,0,Mozdok,Russia,A1,2002,2000
19421,19536,3/4/2002,fairchild sa227-ac metro iii,provincial airlines,0,Goose Bay Airpor...,Canada,A1,2002,2000
19422,19537,3/6/2002,dornier 328-110,scot airways,0,Edinburgh-Turnho...,U.K.,A2,2002,2000
19423,19538,3/6/2002,fokker 100,american airlines,0,Dallas/Fort Wort...,USA,A2,2002,2000
19424,19539,3/8/2002,airbus a300b2-101,indian airlines,0,Delhi-Indira Gan...,India,A1,2002,2000
19425,19540,3/9/2002,antonov an-2tp,svedijos prekã©s,3,near Rocca di Mezzo,Italy,A1,2002,2000
19426,19541,3/9/2002,canadair crj-200er,"united express, opb atlantic coast airlines",0,Washington-Dulle...,USA,A2,2002,2000
19427,19542,3/14/2002,antonov an-2r,aerotaxi,16,near Placetas,Cuba,A1,2002,2000
19428,19543,3/15/2002,cessna 208b super cargomaster,priority air charter,1,"near Alma, WI",USA,A1,2002,2000
19429,19544,3/15/2002,bn-2a-7 islander,bolton lake air services,0,"Elk Island, MB",Canada,A1,2002,2000
19430,19545,3/17/2002,let l-410uvp-e,djibouti airlines,4,near Djibouti-Ambouli...,Djibouti,A1,2002,2000
19431,19546,3/18/2002,boeing 727-30c,varig,0,Belo Horizonte-T...,Brazil,A1,2002,2000
19432,19547,3/25/2002,mitsubishi mu-300 diamond ia,corporate flight management,0,Anderson Municip...,USA,A1,2002,2000
19433,19548,3/27/2002,bac one-eleven 401ak,albarka air,0,Abuja Internatio...,Nigeria,O1,2002,2000
19434,19549,3/27/2002,bac one-eleven 523fj,savanah airlines,0,Abuja Internatio...,Nigeria,O1,2002,2000
19435,19550,3/28/2002,boeing s.307 stratoliner,national air & space museum,0,"Elliott Bay, WA",USA,A2,2002,2000
19436,19551,3/30/2002,beech b200c super king air,voyageur airways,0,Thunder Bay Airp...,Canada,A2,2002,2000
19437,19552,4/2/2002,antonov an-32,renan,0,Cafunfo Airport ...,Angola,A1,2002,2000
19438,19553,4/3/2002,antonov an-2r,bulair,0,Tervel,Bulgaria,A1,2002,2000
19439,19554,4/5/2002,basler turbo 67 (dc-3t),u.s. forest service,0,Casper/Natrona C...,USA,A2,2002,2000
19440,19555,4/11/2002,hawker siddeley hs-748,emerald airways,0,Isle of Man-Rona...,U.K.,O2,2002,2000
19441,19556,4/11/2002,casa/nurtanio nc-212 aviocar,sabang merauke raya air charter,0,Sabang-Maimun Sa...,Indonesia,A2,2002,2000
19442,19557,4/12/2002,fairchild sa227-ac metro iii,tadair,2,Palma de Mallorc...,Spain,A1,2002,2000
19443,19558,4/13/2002,gaf nomad n.24a,nomad fleet,0,Weston-on-the-Gr...,U.K.,A1,2002,2000
19444,19559,4/15/2002,boeing 767-2j6er,air china,129,near Pusan-Kimhae Air...,South Korea,A1,2002,2000
19445,19560,4/16/2002,bae bae-748-400 srs. 2b,airquarius,0,Sun City-Pilansb...,South Africa,A1,2002,2000
19446,19561,4/17/2002,let l-410uvp-e9,united airlines,0,Mara Ngerende Ai...,Kenya,A1,2002,2000
19447,19562,4/17/2002,dc-9-82 (md-82),china northern,0,Shenyang Airport...,China,H2,2002,2000
19448,19563,4/18/2002,casa/nurtanio nc-212 aviocar,merpati nusantara,0,Wetar Island,Indonesia,A2,2002,2000
19449,19564,4/18/2002,antonov an-2r,bulair,0,Kostandenetz,Bulgaria,A1,2002,2000
19450,19565,4/19/2002,antonov an-32a,selva colombia,3,PopayÃ¡n-Guiller...,Colombia,A1,2002,2000
19451,19566,4/21/2002,antonov an-72-100,"enimex, op.for trigana air service",0,Wamena Airport (...,Indonesia,A1,2002,2000
19452,19567,4/26/2002,boeing 707-366c,hewa bora airways,0,Kinshasa-N'Djili...,D.R. Congo,A1,2002,2000
19453,19568,4/27/2002,dc-10-40f,centurion air cargo,0,San Salvador-Com...,El Salvador,A2,2002,2000
19454,19569,4/30/2002,antonov an-12,aerovista airlines,0,Heglig,Sudan,A1,2002,2000
19455,19570,5/2/2002,cessna 560 citation ultra,netjets,0,"Leakey, TX",USA,A1,2002,2000
19456,19571,5/4/2002,bac one-eleven 525ft,eas airlines,0,near Kano-Aminu Kano ...,Nigeria,A1,2002,2000
19457,19572,5/7/2002,boeing 737-566,egyptair,14,near Tunis-Carthage A...,Tunisia,A1,2002,2000
19458,19573,5/7/2002,dc-9-82 (md-82),china northern,112,near Dalian,China,C1,2002,2000
19459,19574,5/8/2002,t-39n sabreliner,us navy,3,"near Pensacola, FL [G...",Atlantic Ocean,A1,2002,2000
19460,19575,5/8/2002,rockwell t-39n sabreliner,us navy,4,"near Pensacola, FL [G...",Atlantic Ocean,A1,2002,2000
19461,19576,5/8/2002,beech beechjet 400,georgia jet,0,Cleveland-Burke ...,USA,A2,2002,2000
19462,19577,5/10/2002,boeing 737,xiamen airlines,0,Xiamen Airport (...,China,H2,2002,2000
19463,19578,5/13/2002,boeing 767-3y0er,air canada,0,Toronto-Pearson ...,Canada,A2,2002,2000
19464,19579,5/14/2002,beech 1900d,great lakes airlines,0,Grand Island Air...,USA,O1,2002,2000
19465,19580,5/14/2002,beech 1900d,great lakes airlines,0,Grand Island Air...,USA,O1,2002,2000
19466,19581,5/18/2002,beech a100 king air,voyageur airways,0,North Bay Airpor...,Canada,A2,2002,2000
19467,19582,5/20/2002,cessna 550 citation ii,avalon correctional services,0,Oklahoma City-Wi...,USA,A1,2002,2000
19468,19583,5/21/2002,let l-410uvp,sky executive,5,near Calabar Airport ...,Nigeria,A1,2002,2000
19469,19584,5/21/2002,douglas dc-3a-197d,aero jbr,0,Lake Casa Blanca...,USA,A1,2002,2000
19470,19585,5/25/2002,boeing 747-209b,china airlines,225,"near Penghu islands, ...",Pacific Ocean,A1,2002,2000
19471,19586,5/25/2002,dhc-6 twin otter 300,trigana air service,6,near Nabire,Indonesia,A1,2002,2000
19472,19587,6/1/2002,bae bae-748-372 srs. 2b,airquarius,3,near George,South Africa,A1,2002,2000
19473,19588,6/4/2002,dc-9-82 (md-82),spirit airlines,0,"near Wichita, KS",USA,A2,2002,2000
19474,19589,6/4/2002,antonov an-2p,"sibaviatrans, op.for sibaviatrans",0,Lovozero Airfield,Russia,A1,2002,2000
19475,19590,6/9/2002,fokker 50,ethiopian airlines,2,Addis Ababa-Bole...,Ethiopia,H2,2002,2000
19476,19591,6/9/2002,hal/dornier 228-201,indian airlines,0,Jaipur-Sanganer ...,India,A1,2002,2000
19477,19592,6/10/2002,airbus a300f4-605r,fedex,0,El Paso Internat...,USA,A2,2002,2000
19478,19593,6/11/2002,fokker f-27 friendship 600,sudan airways,0,Khartoum-Civil A...,Sudan,A1,2002,2000
19479,19594,6/12/2002,lockheed mc-130h combat talon ii,usaf,3,near Gardez,Afghanistan,A1,2002,2000
19480,19595,6/14/2002,bn-2b-26 islander,copenhagen air taxi,0,Anholt,Denmark,A1,2002,2000
19481,19596,6/14/2002,douglas dc-9-14,intercontinental de aviaciã³n,0,Neiva-Benito Sal...,Colombia,A1,2002,2000
19482,19597,6/15/2002,dhc-8-311,schreiner airways,0,Maastricht/Aache...,Netherlands,A2,2002,2000
19483,19598,6/17/2002,lockheed c-130a hercules,hawkins & powers,3,"Walker, CA",USA,A1,2002,2000
19484,19599,6/20/2002,cessna 208b grand caravan,isla nena air services,0,Vieques Airport ...,Puerto Rico,A2,2002,2000
19485,19600,6/23/2002,dhc-3 otter,whiteshell air service,0,"George Lake, MB",Canada,A2,2002,2000
19486,19601,6/24/2002,boeing 717-2k9,olympic aviation,0,Stuttgart-Echter...,Germany,A2,2002,2000
19487,19602,6/26/2002,boeing 767-281,all nippon,0,Shimojishima Air...,Japan,A1,2002,2000
19488,19603,6/27/2002,antonov an-2r,kostromskoye avia enterprise,0,"near Dubovoye, Lipets...",Russia,A1,2002,2000
19489,19604,6/30/2002,dhc-3 otter,air saguenay,0,"Lac Cojibo, QC",Canada,A1,2002,2000
19490,19605,7/1/2002,tupolev tu-154m,bashkirskie avialinii,69,Ãberlingen,Germany,A1,2002,2000
19491,19606,7/1/2002,boeing 757-23apf,dhl aviation,2,Ãberlingen,Germany,A1,2002,2000
19492,19607,7/1/2002,canadair cl-415,province of ontario,0,Pickle Lake Airp...,Canada,A2,2002,2000
19493,19608,7/4/2002,boeing 707-123b,new gomair,28,Bangui,C.A.R.,A1,2002,2000
19494,19609,7/8/2002,bae 4101 jetstream 41,"united express, opb atlantic coast airlines",0,Pittsburgh Inter...,USA,O1,2002,2000
19495,19610,7/10/2002,saab 2000,swiss,0,Werneuchen,Germany,A1,2002,2000
19496,19611,7/13/2002,antonov an-24rv,sakha avia,0,Yakutsk Airport ...,Russia,A1,2002,2000
19497,19612,7/14/2002,cessna 208b grand caravan,sunrise airlines,0,Phoenix-Deer Val...,USA,O2,2002,2000
19498,19613,7/16/2002,swearingen sa226-tc metro ii,hardy aviation,0,"Darwin Airport, ...",Australia,O1,2002,2000
19499,19614,7/16/2002,tupolev tu-134a,kras air,0,Irkutsk Airport ...,Russia,A2,2002,2000
19500,19615,7/16/2002,bn-2a-6 islander,"borneo air transport, op.for sabang merauke raya air charter",9,near Long Bawan Airpo...,Indonesia,A1,2002,2000
19501,19616,7/17/2002,dhc-6 twin otter 300,skyline airways,4,near Surkhet Airport ...,Nepal,A1,2002,2000
19502,19617,7/18/2002,consolidated pb4y-2 super privateer,hawkins & powers,2,"near Estes Park, CO",USA,A1,2002,2000
19503,19618,7/25/2002,dhc-5d buffalo,kenyan af,0,Mugumo Coffee Farm,Kenya,A1,2002,2000
19504,19619,7/26/2002,boeing 727-232f,fedex,0,Tallahassee Muni...,USA,A1,2002,2000
19505,19620,7/26/2002,antonov an-26,africa one,0,Kinshasa-N'Djili...,D.R. Congo,A1,2002,2000
19506,19621,7/27/2002,ilyushin il-76md,lvovskie avialinii,0,Lviv-Snilow Airp...,Ukraine,O1,2002,2000
19507,19622,7/28/2002,ilyushin il-86,pulkovo,14,near Moskva-Sheremety...,Russia,A1,2002,2000
19508,19623,8/2/2002,cessna 208 caravan i,aviation sans frontiã¨res,0,Pimu Airstrip,D.R. Congo,A1,2002,2000
19509,19624,8/7/2002,lockheed mc-130h combat talon ii,usaf,10,near Caguas,Puerto Rico,A1,2002,2000
19510,19625,8/8/2002,lockheed l-1011 tristar 250,hewa bora airways,0,Kinshasa-N'Djili...,D.R. Congo,A1,2002,2000
19511,19626,8/8/2002,antonov an-2r,eisk-avia,2,"near Sladkiy Liman, K...",Russia,A1,2002,2000
19512,19627,8/13/2002,cessna s550 citation s/ii,corporate flight int.,0,Big Bear City Ai...,USA,A1,2002,2000
19513,19628,8/13/2002,antonov an-2,unknown,0,Vagai,Russia,A1,2002,2000
19514,19629,8/13/2002,embraer emb-120rt brasilia,rico linhas aã©reas,0,Manaus-Eduardo G...,Brazil,A1,2002,2000
19515,19630,8/13/2002,cessna f406 caravan ii,tanzanair,0,Muyowasi-Murungu...,Tanzania,A2,2002,2000
19516,19631,8/15/2002,shaanxi yunshuji y-8b,sri lanka af,5,Kadjuduwa Watta,Sri Lanka,A1,2002,2000
19517,19632,8/15/2002,antonov an-12bk,intercity airways,0,Karachi-Quaid-E-...,Pakistan,A2,2002,2000
19518,19633,8/18/2002,learjet 35a,sky service aviation,0,Olbia-Costa Smer...,Italy,A1,2002,2000
19519,19634,8/19/2002,dhc-6 twin otter 300,royal nepal airlines,0,Nepalganj Airpor...,Nepal,A2,2002,2000
19520,19635,8/22/2002,dhc-6 twin otter 300,shangri-la air,18,near Pokhara,Nepal,A1,2002,2000
19521,19636,8/28/2002,douglas c-54e (dc-4),buffalo airways,0,"Diavik Airport, ...",Canada,A1,2002,2000
19522,19637,8/28/2002,airbus a320-231,america west,0,Phoenix-Sky Harb...,USA,A1,2002,2000
19523,19638,8/29/2002,antonov an-28,vostok aviakompania,16,near Ayan,Russia,A1,2002,2000
19524,19639,8/30/2002,embraer emb-120er brasilia,rico linhas aã©reas,23,near Rio Branco-PlÃ¡c...,Brazil,A1,2002,2000
19525,19640,8/30/2002,fokker 100,tam brasil,0,"Birigui, SP",Brazil,A1,2002,2000
19526,19641,8/30/2002,fokker 100,tam brasil,0,SÃ£o Paulo-Virac...,Brazil,A1,2002,2000
19527,19642,8/30/2002,learjet 25c,care flight int.,1,Lexington-Blue G...,USA,A1,2002,2000
19528,19643,9/2/2002,cessna 650 citation vi,caac,3,near Xichang,China,A1,2002,2000
19529,19644,9/3/2002,dhc-6 twin otter 300,trigana air service,0,Silimo,Indonesia,A1,2002,2000
19530,19645,9/4/2002,dhc-7-102,asian spirit,0,Manila-Ninoy Aqu...,Philippines,A1,2002,2000
19531,19646,9/7/2002,fairchild sa227-ac metro iii,western air,0,Andros Town Airp...,Bahamas,O1,2002,2000
19532,19647,9/9/2002,boeing 737-7q8,air seychelles,0,Mahe Island-Seyc...,Seychelles,H2,2002,2000
19533,19648,9/9/2002,antonov an-32b,malift air,0,Inongo Airport (...,D.R. Congo,A1,2002,2000
19534,19649,9/14/2002,atr 42-312,total linhas aã©reas,2,"near Paranapanema, SP",Brazil,A1,2002,2000
19535,19650,9/14/2002,antonov an-2,rosto krasnoyarsk,13,near Shalinskoye,Russia,A1,2002,2000
19536,19651,9/15/2002,ilyushin il-18v,phoenix aviation,0,Nzagi Airport (NZA),Angola,A1,2002,2000
19537,19652,9/15/2002,ilyushin il-18v,irs aero,0,Moskva-Bykovo Ai...,Russia,A2,2002,2000
19538,19653,9/28/2002,dhc-3 otter,deraps aviation,3,"near Natashquan, QC",Canada,A1,2002,2000
19539,19654,9/29/2002,fairchild sa227-ac metro iii,skylink charter,0,Hawthorne Airpor...,USA,A1,2002,2000
19540,19655,9/29/2002,cessna 551 citation ii/sp,rieker air service,0,"Basel, Switzerla...",France,A1,2002,2000
19541,19656,9/30/2002,antonov an-2,bodaibo air enterprise,0,near Bodaybo,Russia,A1,2002,2000
19542,19657,10/1/2002,ilyushin il-38,indian navy,0,near Goa-Dabolim Airp...,India,A1,2002,2000
19543,19658,10/1/2002,ilyushin il-38,indian navy,6,near Goa-Dabolim Airp...,India,A1,2002,2000
19544,19659,10/7/2002,cessna 525a citationjet cj2,exec-jet,0,Dexter Regional ...,USA,A1,2002,2000
19545,19660,10/7/2002,learjet 60,"american virginia, lsf dwiggins",1,Santa Cruz do Su...,Brazil,A1,2002,2000
19546,19661,10/15/2002,airbus a300b4-620,saudi arabian,0,Khartoum,Sudan,H2,2002,2000
19547,19662,10/15/2002,avro rj85,"northwest airlink, opb mesaba airlines",0,Memphis Internat...,USA,O1,2002,2000
19548,19663,10/16/2002,boeing 747-267b,air atlanta icelandic,0,Teesside Interna...,U.K.,A2,2002,2000
19549,19664,10/16/2002,dornier 228-200,lgw,0,near Paderborn-Lippstadt,Germany,A2,2002,2000
19550,19665,10/23/2002,ilyushin il-62m,tretyakovo,0,Bishkek Airport ...,Kyrgyzstan,A1,2002,2000
19551,19666,10/23/2002,cessna 208b super cargomaster,mid-atlantic freight,1,"near Spanish Fort, AL",USA,A1,2002,2000
19552,19667,10/25/2002,beech a100 king air,aviation charter,8,near Eveleth-Virginia...,USA,A1,2002,2000
19553,19668,10/28/2002,boeing 737 or 757,shanghai airlines,0,Fuzhou Changle I...,China,H2,2002,2000
19554,19669,10/31/2002,dc-9-32,aeromã©xico,0,Monterrey-Gen Ma...,Mexico,A1,2002,2000
19555,19670,11/2/2002,fokker f-27 friendship 500rf,euroceltic airways,0,Sligo-Collooney ...,Ireland,A1,2002,2000
19556,19671,11/6/2002,fokker 50,luxair,20,near Niederanven,Luxembourg,A1,2002,2000
19557,19672,11/6/2002,beech c-12c huron,r & g leasing,0,Columbus-Port Co...,USA,A1,2002,2000
19558,19673,11/7/2002,antonov an-12bk,silk way,0,Kome,Chad,A1,2002,2000
19559,19674,11/7/2002,bn-2a-21 islander,dirgantara air services,7,near Juwata,Indonesia,A1,2002,2000
19560,19675,11/8/2002,cessna 208b grand caravan,brown county financial svc,4,"near Parks, AZ",USA,A1,2002,2000
19561,19676,11/8/2002,iai 1124a westwind ii,richmor aviation,2,"near Taos, NM",USA,A1,2002,2000
19562,19677,11/9/2002,antonov an-26b,tyumenaviatrans,0,near Antalya Airport ...,Turkey,A1,2002,2000
19563,19678,11/11/2002,fokker f-27 friendship 600,laoag,19,near Manila-Ninoy Aqu...,Philippines,A1,2002,2000
19564,19679,11/12/2002,cessna 550 citation ii,canada jetâ charters,0,Sandspit Airport...,Canada,A1,2002,2000
19565,19680,11/12/2002,boeing 737,gol,0,BrasÃ­lia-Kubits...,Brazil,H2,2002,2000
19566,19681,11/17/2002,boeing 757-258er,el al,0,Istanbul-AtatÃ¼r...,Turkey,H2,2002,2000
19567,19682,11/27/2002,dc-9-80 (md-80),alitalia,0,Lyon Satolas Air...,France,H2,2002,2000
19568,19683,11/28/2002,let l-410uvp-e20,eagle aviation,1,near Ol Kiombo Airstrip,Kenya,A1,2002,2000
19569,19684,11/28/2002,boeing 757-3e7,arkia,0,near Mombasa-Moi Inte...,Kenya,C2,2002,2000
19570,19685,12/1/2002,cessna 500 citation i,american virginia,0,"MarÃ­lia, SP",Brazil,A1,2002,2000
19571,19686,12/3/2002,learjet 36a,"cff air, op.for phoenix air",0,"Astoria Airport,...",USA,A1,2002,2000
19572,19687,12/6/2002,embraer emb-110p bandeirante,aerotaxi,0,near Havana-JosÃ© Mar...,Cuba,A1,2002,2000
19573,19688,12/7/2002,dhc-8-402q dash 8,changan airlines,0,Xian-Xianyang Ai...,China,A1,2002,2000
19574,19689,12/8/2002,ilyushin il-76td,volga-dnepr,0,Guam-A.B. Won Pa...,Guam,O1,2002,2000
19575,19690,12/8/2002,boeing 767-219er,air new zealand,0,"near Brisbane, QLD",Australia,A2,2002,2000
19576,19691,12/8/2002,shorts 330-200,freedom air,0,Guam-A.B. Won Pa...,Guam,O1,2002,2000
19577,19692,12/8/2002,shorts 330-200,freedom air,0,Guam-A.B. Won Pa...,Guam,O1,2002,2000
19578,19693,12/9/2002,beech 1900c,raytheon,3,"near Mena, AR",USA,A1,2002,2000
19579,19694,12/12/2002,bae-146-200,flybe,0,near Birmingham,U.K.,A2,2002,2000
19580,19695,12/13/2002,dc-8-62f,"fine air, op.for arrow air",0,Singapore-Changi...,Singapore,A1,2002,2000
19581,19696,12/13/2002,bn-2a-26 islander,island airways,8,near TepTep,P.N. Guinea,A1,2002,2000
19582,19697,12/16/2002,hawker siddeley hs-125-1a-731,national aircraft leasing,0,Seattle-Boeing F...,USA,A1,2002,2000
19583,19698,12/17/2002,gaf nomad n.22b,philippine af,0,near Zamboanga,Philippines,A1,2002,2000
19584,19699,12/17/2002,cessna 208b super cargomaster,planemasters,1,near Rockford-Greater...,USA,A1,2002,2000
19585,19700,12/21/2002,atr 72-202,transasia airways,2,"near Makung City, Pen...",Taiwan,A1,2002,2000
19586,19701,12/23/2002,antonov an-140,aeromist kharkiv,44,near Baghrabad,Iran,A1,2002,2000
19587,19702,12/24/2002,fairchild sa227-ac metro iii,north flying,0,Aberdeen-Dyce Ai...,U.K.,A1,2002,2000
19588,19703,12/25/2002,cessna 208b super cargomaster,telford aviation,1,near Manteo-Dare Coun...,USA,A1,2002,2000
19589,19704,12/25/2002,boeing 727-173c,express.net,0,Lexington-Blue G...,USA,O2,2002,2000
19590,19705,12/26/2002,embraer c-95a bandeirante (emb-110k1),brazilian af,3,near Curitiba-Afonso ...,Brazil,A1,2002,2000
19591,19706,12/26/2002,boeing 737-2m2,taag,0,near Windhoek,Namibia,A2,2002,2000
19592,19707,12/27/2002,let l-410uvp,ocean airlines,1,near Anjouan,Comoros,A1,2002,2000
19593,19708,12/27/2002,cessna 208b grand caravan,tropic air,0,near San Pedro Airpor...,Belize,A2,2002,2000
19594,19709,12/27/2002,antonov an-26b,iraero,0,Ust-Kuyga Airpor...,Russia,A1,2002,2000
19595,19710,12/28/2002,dhc-3 otter,grasshopper,0,"near Nikolai, AK",USA,A2,2002,2000
19596,19711,12/29/2002,bn-2a-7 islander,parsa,1,between Bocas de...,Panama,A1,2002,2000
19600,19715,1/4/2003,cessna 525 citationjet,js tã¡xi aã©reo,0,SÃ£o Paulo-Congo...,Brazil,A2,2003,2000
19601,19716,1/6/2003,embraer emb-145lr (erj-145lr),"continental express, opb expressjet airlines",0,Cleveland-Hopkin...,USA,A2,2003,2000
19602,19717,1/7/2003,raytheon 390 premier i,caribbean aviation,0,Santo Domingo-He...,Dominican Rep.,A1,2003,2000
19603,19718,1/8/2003,beech 1900d,"us airways express, opb air midwest",21,Charlotte-Dougla...,USA,A1,2003,2000
19604,19719,1/8/2003,avro rj100,thy,75,near Diyarbakir Airpo...,Turkey,A1,2003,2000
19605,19720,1/8/2003,dhc-8-401q dash 8,horizon air,0,"near Medford, OR",USA,A2,2003,2000
19606,19721,1/9/2003,fokker f-28 fellowship 1000,tans,46,near Chachapoyas,Peru,A1,2003,2000
19607,19722,1/9/2003,dhc-3t vazar turbine otter,harbour air,0,"Eden Lake, BC",Canada,A2,2003,2000
19608,19723,1/9/2003,fokker f-28 fellowship 4000,pelita air service,0,Gorontalo-Jalalu...,Indonesia,A2,2003,2000
19609,19724,1/14/2003,bn-2a-26 islander,siam air sports,0,near Pattaya Airport ...,Thailand,A1,2003,2000
19610,19725,1/17/2003,fokker 50,"denim air, op.for air nostrum",0,Melilla Airport ...,Spain,A1,2003,2000
19611,19726,1/17/2003,fokker f-28 fellowship 4000,tame ecuador,0,Quito-Mariscal S...,Ecuador,A1,2003,2000
19612,19727,1/17/2003,antonov an-24b,"tiramavia, op.for aerocom",7,near NdjolÃ©,Gabon,A1,2003,2000
19613,19728,1/17/2003,bae 3101 jetstream 31,save,0,Yacuiba Airport ...,Bolivia,A1,2003,2000
19614,19729,1/18/2003,embraer emb-135lr (erj-135lr),american eagle airlines,0,Columbus-Port Co...,USA,O1,2003,2000
19615,19730,1/19/2003,airbus a319-114,northwest airlines,0,New York-La Guar...,USA,A1,2003,2000
19616,19731,1/19/2003,boeing 757-251,northwest airlines,0,New York-La Guar...,USA,A2,2003,2000
19617,19732,1/19/2003,boeing 737-8d6,air algã©rie,0,Algiers-Houari B...,Algeria,H2,2003,2000
19618,19733,1/21/2003,dhc-6 twin otter 200,era aviation,0,"Kipnuk Airport, ...",USA,A2,2003,2000
19619,19734,1/23/2003,boeing 737-2b7,star air,0,Jakarta-Soekarno...,Indonesia,A2,2003,2000
19620,19735,1/24/2003,grumman g-159 gulfstream i,african commuter services,3,Busia,Kenya,A1,2003,2000
19621,19736,1/24/2003,embraer emb-145lr (erj-145lr),sichuan airlines,0,near Chengdu,China,H2,2003,2000
19622,19737,1/24/2003,cessna 208b super cargomaster,"fedex, op.for baron aviation",0,San Angelo-Ducot...,USA,A1,2003,2000
